uuid,input_text
a141860e-d716-397b-884c-5b62989ea053,"NOM: Sci Le Bambois | TYPES: RentalAccommodation, AccommodationProduct | DESC:"
ecfe5624-50f0-3083-b608-14e784988428,"NOM: Les Ecuries du Devès | TYPES: SportsAndLeisurePlace, Course | DESC: Les écuries du Devès s’étendent sur 20 ha et possèdent 35 chevaux.  Un enseignement est proposé aux élèves du club les mercredis et samedis ainsi que des stages durant les vacances scolaires."
dca6503a-2aaa-3608-bd32-5f3ed3b0a09d,"NOM: Ciné Seine | TYPES: SportsAndLeisurePlace, Cinema, MovieTheater, EntertainmentAndEvent, Event | DESC: Le 13 février avec Ciné Seine, venez assister à deux projections à l'Espace Clara de Clères.  Au programme :   - A 18h : La Femme de Ménage - A 20h30 : L'Affaire Bojarski"
7a0b6c88-b435-3c2c-aa3a-58a3de756368,NOM: Neylia garage Guilb'auto - Location de scooter électriques | TYPES: SportsAndLeisurePlace | DESC:
3249335b-5ad8-3d49-bd50-a361da1defdd,"NOM: Maria Die | TYPES:  | DESC: L’hôtel Maria Die est situé à Calvi face à la mer et la Revellata, à 300m de la citadelle, à quelques minutes à pied du port, de la petite crique du Roncu, et à 800m de la plage de sable fin et de la pinède.   Hôtel certifié EcoLabel Européen"
a1d55b26-af5e-3ba3-b016-028004c5d4f3,"NOM: GAEC de Chauveix | TYPES: BoutiqueOrLocalShop, TastingProvider, Producer | DESC: Produits fermiers : lait cru, crème fraîche, yaourts, fromage blanc, tomme de Chauveix, bûches assaisonnées, apéritifs, poulet et veau sur commande. Jus de pomme."
d0a32ffc-27be-3f81-8bff-9b762d70af86,"NOM: Gîtes de France® - Les Terriens | TYPES: RentalAccommodation | DESC: Au coeur du village de Vattetot-sur-Mer, sur les hauteurs de la charmante plage de Vaucottes, ce gite mitoyen au G9060 rénové dans un ancien presbytère est exposé plein sud. Petit jardin clos pour chaque gîte et grand terrain communal attenant avec jeux pour enfants et table de ping-pong. Draps, linge de toilette et de maison et chauffage par pompe à chaleur inclus. Terrain de tennis à proximité. Tout près du GR21, nombreuses sont les possibilités de balades au travers de la campagne, des bois ou des hautes falaises. Commerces aux Loges à 4 km. Rez-de-chaussée : - entrée, - wc, - salle à manger avec grand écran TV et cheminée décorative, - coin cuisine (lave-vaisselle, micro-ondes, lave-linge, congélateur coffre), téléphone, - 1 chambre (1 lit 2 personnes), - salle d'eau-wc accessible. 1er étage : - 1 chambre (1 lit 2 personnes), - 1 chambre (1 lit 2 personnes, 1 lit 1 personne), - 1 chambre (2 lits 1 personne), - wc, - salle de bains. 2ème étage : - grand salon sous combles avec TV, lecteur DVD, - 1 chambre (2 lits 1 personne), - salle d'eau. lit bébé. (le nombre d'animaux pouvant être accueillis est limité à 2)."
5d15b570-cc6e-3361-a429-7333e36d46a0,"NOM: Aire de pique-nique de Chambellay sur le halage de la Mayenne | TYPES: SportsAndLeisurePlace, PicnicArea | DESC: Idéalement situé sur le halage de la Mayenne entre Château-Gontier et Le Lion d'Angers, vous apprécierez faire une pause à Chambellay. Les tables de pique nique installés au pied du pont et près de l'ancien lavoir permettront aux cyclotouristes et promeneurs de se poser dans un cadre agréable. A noter la présence d'un point d'eau sur le quai et des WC publics près de l'église, plus haut dans la rue menant au cœur du village."
d1218adb-f36a-3f76-8841-867b1d0c98a6,"NOM: Bar Le Grand Hôtel de Bordeaux | TYPES: FoodEstablishment, BarOrPub | DESC: Le bar est ouvert tous les jours, à la clientèle de l'hôtel ainsi qu'à la clientèle locale."
d79782ef-e144-3f6f-b472-c8e9c968fa29,NOM: La panacée des Bauges | TYPES: TastingProvider | DESC: Baies d'Aronia - Jus - Sirop - Confiture - Gelée - Pâte de fruits - Tisane - Cuire de baies - Poudre d'Aronia...  Les produits sont en vente à l'exploitation le matin
b0fc18f8-59e3-3698-bbf8-c77f58113f4a,"NOM: Dépôt de pain le petit fournil | TYPES: FoodEstablishment, Bakery | DESC: Dépôt de pain du petit fournil de Clamecy."
aecc0723-fea2-3f6c-86a7-3aa9cfdde4bd,"NOM: AIR FRANCE KLM | TYPES: Transporter | DESC: Air France-KLM a développé un réseau aérien stratégique centré sur les hubs de Paris-CDG et Amsterdam-Schiphol, offrant 328 destinations dans 118 pays. Les passagers peuvent personnaliser leur itinéraire en combinant un aller via Paris et un retour via Amsterdam. De son côté, HOP! Air France dessert un large réseau européen avec 600 vols quotidiens vers 50 destinations, renforçant ainsi la position d'Air France-KLM parmi les grands acteurs du secteur aérien mondial."
33e997b2-e13b-33bf-8987-5902b8468dea,"NOM: Seenu sculpteur sur pierre | TYPES: CulturalSite | DESC: {""Par ses œuvres, Seenu souhaite apporter une note positive au monde d'aujourd'hui, toucher le beau en chacun. Venez découvrir son univers, de la petite sculpture dans sa salle d'exposition à la monumentale au jardin du Kaïlou. Il a aussi de nombreuses sculptures à la Vallée des Saints."",""Patrimoine culturel"",""Le Jardin du Kaïlou est un espace d'exposition de sculptures monumentales en granit à ciel ouvert. A deux pas de l'atelier. Entrée libre toute l'année.""}"
8be83189-caba-3baa-8de4-ee5fe2ab86a9,"NOM: Legend Majestic  N°5 | TYPES: RentalAccommodation, AccommodationProduct | DESC: L'appartement Legend Majestic N°5 d'une superficie de 55 m² vous propose l'espace de vie suivant : Un espace chambre avec literie neuve 160 x 200 Un espace chambre avec literie neuve 140 x 200 Un canapé convertible Un espace cuisine ouvert sur un coin repas Un espace travail avec bureau et assise Une salle de bains avec douche à l'italienne, lavabo,  wc séparé  L'EQUIPEMENT DE LA CUISINE : L'appartement Legend Majestic N°5 dispose d'une cuisine très bien équipée mettant à votre disposition :  - Plaques de cuisson à vitrocéramique  - Réfrigérateur avec partie congélateur  - Four Micro-ondes  - Cafetière Dolce gusto - Bouilloire  - Grille pain  - Vaisselle  - Lave Vaisselle  - Ustensiles de cuisine.  SERVICES INCLUS : L'appartement dispose des services de confort suivants :  - Linge de lit  - Serviettes de bain  - Gel douche - Sèche-cheveux - Torchon de cuisine  - Capsule café Dolce Gusto - Planche & fer à repasser  - WIFI par fibre optique gratuit - Climatisation - Tv 55 Pouces - lit bébé  et 1 Place de parking privée."
847aa60f-fcf7-343d-9b2a-b5b55bd1b969,"NOM: La maison au Belvédère | TYPES: CulturalSite | DESC: Formé de deux maisons de la première moitié du 16e siècle, réunies en une seule au 17e siècle, l’édifice possède l’une des plus anciennes façades donnant sur la rue Nationale."
c8cd62ad-d0c0-37c2-9564-13c5ca7d1c88,"NOM: La Corrézienne VTT - Secteur 19 | TYPES: Tour, OrderedList, CyclingTour | DESC: Osez l'aventure de la Corrézienne VTT avec le secteur 19 entre Saint-Hilaire-Foissac et Saint-Hilaire-Luc. 25km de pur adrénaline et de bonheur, pour découvrir la Corrèze !"
1955790b-dd3f-38a9-b904-037e50d0636c,"NOM: Marché de Mauléon | TYPES: SaleEvent, EntertainmentAndEvent, Event, Market | DESC: Tous les samedis matins à Mauléon, marché dans les halles et sur la place du château."
47083397-0bde-324d-8bd0-bac4c91a6011,"NOM: Atelier ""Crée ton livre-accordéon"" | TYPES: EntertainmentAndEvent, Event, CulturalEvent, SocialEvent, LocalAnimation, ChildrensEvent | DESC: En partenariat avec l'Espace familles"
e9f5d167-13fc-3e25-90d8-702455dd237f,"NOM: L'Orient Espace | TYPES: FoodEstablishment, Restaurant | DESC:"
768834a4-9a3f-3035-b232-5f455f5a1204,"NOM: Parcours permanent d'orientation du Lac de Ponty | TYPES: SportsAndLeisurePlace | DESC: Homologué par la Fédération Française de Course d'Orientation. 3 niveaux de pratique (débutant à confirmer) : vert (2,5  et 3 km), bleu (4,5 km), rouge (5 km) ).  Activité de pleine nature qui se pratique à l’aide d’une carte détaillée. Cette carte vous permet de suivre un parcours, avec ou sans boussole, en passant par des balises situées sur le terrain. Ces balises sont des poteaux en bois numérotés et munis d’un poinçon. Vous validez votre passage en poinçonnant la grille de pointage à chaque balise."
b009d245-6042-3053-a9a6-9e994ed6db16,"NOM: RANCH LUKE | TYPES: FreePractice | DESC: Venez découvrir les charmantes promenades du Ranch Luke, au travers des sentiers arborés des Verdisses, le long du canal du Midi et sur la plage de la Tamarissiere"
455fccb1-12e0-3945-8752-e516a99d449d,"NOM: SEFED RESTAURANT ETHIOPIEN | TYPES: FoodEstablishment, Restaurant | DESC: Plongez dans l’univers envoûtant de la cuisine éthiopienne à Montpellier Envie d’un voyage sensoriel sans quitter la ville ? Découvrez notre restaurant éthiopien, une oasis de saveurs et de convivialité. Laissez-vous séduire par la richesse des épices, la douceur des injéras et le raffinement des plats mijotés avec amour.  Venez partager un moment unique, où chaque plat raconte une histoire, et où la tradition rencontre la générosité. Que vous soyez amateur d’aventures culinaires ou simplement curieux, notre table vous promet une expérience chaleureuse et authentique. Offrez-vous une escapade gourmande, car ici, le plaisir se déguste avec les mains et le cœur. À très vite pour un moment d’évasion !"
28f6a748-893f-369c-91c4-5793a71580de,"NOM: Gite les Chardoules | TYPES: RentalAccommodation | DESC: Situé en pleine nature dans un cadre vallonné et boisé (avec truffière), vous ne serez qu'à 2,5 km de Lalinde. Le gite dispose de trois chambres pour sept personnes. Piscine privative."
f162e930-84ca-38a4-851a-30efebd79d13,"NOM: Wick after work- la guinguette des pêcheurs | TYPES: EntertainmentAndEvent, Event, SocialEvent, TraditionalCelebration | DESC: Bienvenue à Wickerschwihr ! Profitez de cet after work pour passer un bon moment entre amis autour de cet apéritif organisé par l'ASW Basket"
72dc39d2-170f-37e9-930c-2d464ee06b49,"NOM: VILLA CHEZ PAPOU | TYPES: RentalAccommodation | DESC: Bienvenus au sein d'une authentique maison brévinoise de 1930, à 5 min à pied de la plage (500 mètres). Originale avec solives et poutres apparentes, entièrement refaite avec goût en 2021, rien n'est laissé au hasard (parquet, meubles, peinture, ravalement, jardin, équipements...). Tous les condiments et produits nécessaires à votre séjour sont laissés à votre disposition. Pour agrémenter vos soirées d'hiver un Poêle à bois ainsi que du bois fendu sera à votre disposition. Les chambres possèdent toutes du chauffage, une lampe de chevet et des rangements suffisants. Une grande chambre dortoir est parfaite pour les enfants Collé à la maison une dépendance avec accès extérieure à la maison, avec deux chambres, une petite kitchenette et une salle de bain.  La maison présente un grand jardin clos et ombragé par des pins centenaires. Parfaitement adaptée aux différentes générations : un terrain de pétanque, un bac à sable, une terrasse de 100m2 et vous entendez la mer et les oiseaux depuis la maison !  La maison principale est composée d'une entrée, d'un salon-séjour (avec tous les équipements télé, wifi, poêle à bois, lecteur DVD...) d'une cuisine aménagée et équipée (four, lave-vaisselle..), une buanderie avec lave linge et sèche linge, une salle de bain neuve et un wc. Une chambre double, une chambre simple, et à demi niveau (petit escalier) dans pièce de 30 m2 : trois lits simples dont deux superposés. La dépendance de 35m2 (collée à gauche de la maison) avec un accès extérieur est entièrement rénovée aussi avec parquet et peinture. Elle contient : - Une petite chambre double, sdb, wc, petite kitchenette - Une deuxième petite chambre avec lit et dressing. Possibilité de garer 2 à 3 véhicules dans le terrain fermé par un portail. Profitez de Bas Prix Hors Saison ! Location Minimum 2 nuits toute l'année - 11 personnes - 7 pièces - 5 chambres - 115 m²  à 5 min à pied de la mer.   Linge de maison, draps - serviettes en Option 10€ / personne. Ménage de fin de séjour obligatoire : 70 €. Pour les réservations à la nuit ou au mois nous contacter pour les tarifs. Possibilité d'arriver à partir de 17h. Heure de départ : 11h au plus tard. Chèque de caution (non encaissé : 500€)"
ea60fe24-7fd9-3293-be06-58d46ce7c8cd,"NOM: Camping Parc de Paletes | TYPES:  | DESC: Camping de plein-air, à proximité immédiate de la ville de Saint Girons, Le Parc de Paletes vous propose piscine et restaurant dont sa terrasse offre une vue panoramique sur les montagnes du Couserans. Point de départ idéal pour explorer nos vallées!"
f47590c3-fd52-3d72-ab59-f8e9587161b1,"NOM: La PrAirie | TYPES: FoodEstablishment, Restaurant | DESC: Que vous soyez amateur de cuisine savoureuse, adepte de cocktails raffinés ou simplement à la recherche d’un lieu agréable pour partager un moment entre amis, La PrAirie à été imaginé pour vous.  Animations culturelles, spectacles en plein air, ateliers créatifs, jeux pour petits et grands… Cet été, nous vous proposons un programme riche, varié et accessible à tous. Que vous soyez en famille, entre amis ou en solo, laissez-vous porter par une saison placée sous le signe de la découverte, du partage et de la convivialité. Profitez d’un été vivant et rythmé, pensé pour créer des souvenirs inoubliables.  Un restaurant aux saveurs ensoleillées Notre chef vous propose une carte gourmande mettant à l’honneur des produits frais et de saison. Entre plats raffinés et généreuses assiettes à partager, chaque bouchée sera un véritable plaisir.  Un bar à ciel ouvert Savourez des cocktails créatifs, des vins soigneusement sélectionnés ou des boissons rafraîchissantes dans une atmosphère décontractée et conviviale. Installez-vous sous les étoiles, profitez d’un coucher de soleil en musique et laissez-vous porter par l’ambiance unique du lieu.  Un cadre idyllique et animé Au cœur d’un espace verdoyant, La PrAirie vous offre un véritable havre de paix en plein air. Chaque semaine, profitez d’une programmation riche : concerts live, DJ sets, soirées à thème et événements exclusifs pour rythmer vos soirées."
0cd301de-87db-3e9c-bb5f-c9a1da01df99,"NOM: Concert caritatif Yann Muller | TYPES: EntertainmentAndEvent, Event, Concert, MusicEvent, CulturalEvent | DESC: Le jeudi 18 septembre, le parc de la Mairie de Bagatelle, mis à disposition gratuitement, accueillera un concert caritatif unique : le DJ et producteur Yann Muller, connu pour ses mix lumineux et ses reprises pop (La Vie en Rose, Heal the World, Les Chasseurs…), montera sur scène pour un DJ set inédit.    Organisée en partenariat avec Radio FG 2000 Expérience, cette soirée rassemblera également Claude Njoya, Golden Live et Greg Clark en première partie. L’objectif ? Lever des fonds pour soutenir le service d’oncologie pédiatrique de l’AP-HM, via Phoceo, le fonds de dotation du CHU de Marseille.    Les bénéfices seront destinés au financement de l’IRM-Linac, un accélérateur de particules révolutionnaire porté par le Pr Laetitia Padovani. Une première en France pour les enfants, qui associe une IRM de haute précision à la radiothérapie pour mieux cibler les tumeurs, réduire les séquelles et améliorer la qualité de vie.    Cet événement s’inscrit dans Septembre en or, mois international de sensibilisation aux cancers pédiatriques. Il démontre qu’à Marseille, la culture, la musique et la solidarité peuvent s’unir au service du soin.    Nous vous attendons nombreux pour profiter au maximum de cet événement !"
341e7f91-59dd-36ea-b12b-f9acfdf46b12,"NOM: Voile sensation sur la baie de Quiberon | TYPES:  | DESC: Embarquez à bord d'un voilier ""Seanergie "", moderne, simple et performant. Vous passerez un moment de détente entre amis ou en famille, profiterez d'un pique-nique au mouillage près de l'île de Houat !Vous naviguerez à vue de Belle-île, Hoëdic, l'entrée du golfe du Morbihan, entourés d'oiseaux de mer et sur un plan d'eau protégé des houles du large.Abritée par les îles environnantes, la baie de Quiberon est idéale pour tirer ses premiers bords en toute sécurité et participer aux manœuvres à votre rythme.Plan d'eau prisé par les grands navigateurs, il n'est pas rare de croiser un trimaran de course filant à toute allure, spectacle assuré !Dans tous les cas, Anne, Ronan ou Tanguy vous accompagneront dans une ambiance des  plus conviviales !Collation de pays offerte pendant la navigation.Balade accessible à tout public - enfants de moins de 12 ans accompagnés - aucune connaissance en voile requiseDurée : de 10 h à 17 hCalendrier : sorties possibles tous les jours selon les conditions météorologiques - nous contacterA prévoir : protection solaire, pique-nique pour le déjeuner, vêtements chauds et coupe-ventMatériel fourni : pantalons et veste de cirés, gilets de sauvetage adultes et enfants, jumelles, livres...Autre formule proposée : croisière ""gîte en mer"" sur 2 ou 3 jours avec au moins une nuit à bord vers les îles : Houat, Hoëdic, Belle-île et/ou le golfe du Morbihan.Rendez-vous : Capitainerie de La Trinité-sur-MerVos accompagnateurs : Anne Denis - Ronan JEHANNO - Tanguy Le Turquais - brevets d'état voile"
e07da585-4d5c-3da0-b4f2-4e5361bcdca3,"NOM: Spa Casa Rossa | TYPES: SportsAndLeisurePlace, Hammam | DESC: Venez vous détendre et vous ressourcer au Spa Casa Rossa. Ouvert à tous, vous y découvrirez un jacuzzi, un sauna/hammam et une variété complète de soins corps et visage (gamme de produits CRENA CARE 100% nature)"
37bef7b1-f16d-3bdb-a73c-de7f55f5abef,"NOM: Centre Nautique de Bréhec | TYPES: SportsAndLeisurePlace | DESC: EN SAISON ESTIVALE :   Location : envie d’aller se balader en kayaks ou paddle au pied des falaises de Plouha entre amis ,  faire de la voile dans l’Anse de Bréhec pour avoir des sensations Nos conseillers nautiques sont à votre disposition pour vous faire partager leurs connaissances de la mer, vous aider à gréer votre bateau et veiller à votre sécurité sur le plan d’eau ! Location : Du Lundi au Vendredi (durant les vacances scolaires ) de 10h30 à 12h, de 12h30 à 14h ou de 14h30 à 16h.  Du 14 juillet au 15 août, le Centre nautique est également présent plage du Palus du mercredi au dimanche (dès fin de matinée) pour la location de paddles et de kayaks.  Cours particuliers : On peut aussi ne pas trop bien savoir naviguer et avoir envie de bénéficier des conseils avisés d’un coach personnel pour progresser ! Ouverture : Du Lundi au Vendredi de 10h à 17h.   Stages de voile : lundi au vendredi de 9h30 à 12h ou de 14h à 16h30 Encadrés par des moniteurs diplômés en format stage collectif. Stage Optimist pour les 5-7 ans, (matin seulement) Stage Funboat Catamaran à partir de 7 ans, Stage Dériveur à partir de 11 ans, Stage Catamaran à partir de 13 ans, Stage Planche à voile à partir de 13 ans, (après-midi seulement)  Hors vacances scolaires : Location :  Les mercredis et samedis (de mai à octobre) de 13h à 18h. Naviguez en toute liberté dans un environnement sécurisé en louant planche à voile, stand up paddle, kayak, dériveurs, catamarans. La réservation est conseillée.   Tiralo à disposition pour les personnes à mobilité réduite sur les horaires d'ouverture du centre nautique."
68755952-dbaf-32d9-8459-182d3b39ddba,"NOM: LA SUITE GIGNAC - CARDABELLE | TYPES: RentalAccommodation, BedAndBreakfast, Guesthouse, AccommodationProduct | DESC: Disponibles à la location toute l'année, nos quatre suites pleines de charme d'une superficie moyenne de 26 m², vous permettront de vous détendre au cours de votre séjour dans notre magnifique région.  Chaque chambre bénéficie de sa propre salle d'eau avec wc. Trois suites bénéficient d'une cuisine commune pour la prise des petits-déjeuners tandis que la quatrième offre une expérience différente, plus isolée, avec le petit-déjeuner pris directement dans la chambre."
44171219-2881-3859-96fb-739ca967dc8d,NOM: Gite du Montperriere 1822 | TYPES: RentalAccommodation | DESC:
0c86848b-c134-3072-85a1-6cdb3edde4c9,"NOM: Restaurant Cosy Causette | TYPES: FoodEstablishment, CafeOrCoffeeShop, CafeOrTeahouse | DESC: Le salon de thé et restaurant Cosy Causette, un lieu chaleureux et actif à découvrir Rue de Reims à Saint-Sulpice.  Café, Déjeuner, sur place/à emporter, Goûter, Brunch, tout Fait maison, Camille vous propose un Brunch tous les derniers samedis du mois."
16731780-a55c-3968-a00b-3f4a4dfa490a,"NOM: Auberge du Godelot | TYPES: FoodEstablishment | DESC: Situé en plein cœur de la forêt de Mormal cet ancien relais de chasse, désormais auberge est tenu depuis 28 ans par la même famille."
9633dfe5-cf4a-342d-b2e5-463ae97dacf9,NOM: Bardzour n°741 | TYPES: RentalAccommodation | DESC:
2ba94ae8-a6bf-3345-8a52-d88cf9034621,"NOM: Office de tourisme du Plateau de Montbazens - BUREAU DE PEYRUSSE-LE-ROC | TYPES:  | DESC: Venez vous renseigner à l'Office de Tourisme du Plateau de Montbazens. Notre territoire regroupent 13 communes soit : Brandonnet, Compolibat, Drulhe, Galgan, Les Albres, Lanuéjouls, Lugan, Montbazens, Peyrusse-le-Roc, Privezac, Roussennac, Valzergues, Vaureilles/Pachins."
9c8cf18f-6fb5-36bf-970d-d68250f97179,"NOM: Gîte la Rivière | TYPES: RentalAccommodation, AccommodationProduct | DESC: Avec vue sur un château, nous vous proposons une maison individuelle avec un terrain fermé tout autour de celle ci en plein cœur du Morvan, à 10 min d'Avallon, 20 min de Vézelay, 20 min de Bazoches et 15 min de Quarré-les-Tombes.  Cette maison de plain-pied composée d'une grande pièce de vie avec coin cuisine, de 2 chambres, salle de bain et WC séparé, cette maison vous permettra de profiter de vos vacances dans le calme avec un beau panoramique depuis la terrasse et les chambres.  1 chambre avec lit double 1 chambre avec 2 lits simples 1 lit parapluie a disposition Canapé-lit 2 places dans le salon Matériel puériculture à disposition (baignoire, marche pieds, chaise haute, transat..)"
06fc0e04-4877-3c0a-a692-fd0ac85c0ae3,"NOM: Les gîtes de Born  - le Pigeonnier | TYPES: RentalAccommodation | DESC: Au cœur du pays des Bastides, proche des plus beaux sites touristiques et gastronomiques du Périgord et du Quercy, le gîte du Pigeonnier vous apportera un repos assuré et un large choix d'activités culturelles et sportives. Le charme des murs en pierre et des poutres centenaires constitue la décoration originelle de cette dépendance du château de Born (18ème).  Sur 2 niveaux, et mitoyen, le gîte comprend une cuisine équipée, un salon (canapé convertible 1x160 et 1 lit en 90), 1 chambre (1x180 + 1x90), 1 salle de bains avec WC. Terrasse privative. Jardin de 5400m² avec verger. Piscine éclairée, commune avec 2 autres gîtes, avec alarme, ouverte de mai à septembre. Bains de soleil, barbecue, salon de jardin. Parking commun.   Capacité d'accueil du site : 29 personnes.  Taxe de séjour en supplément et  à régler sur place."
d67a1e61-aa9d-36c0-bd51-7435608da3db,"NOM: Société Nautique de la Trinité-Sur-Mer - Ecole de voile | TYPES: SportsAndLeisurePlace | DESC: La SNT vous propose son expérience pour l'organisation de régate, stages de voile à partir de 5 ans.    Dériveur, catamaran, planche à voile, J70 et Waszp (bateau volant à foil), voile scolaire, classes de mer, formation de moniteur.    Acheter votre stage en cliquant sur le bouton de réservation."
ab3dfa6e-2171-36e3-8653-c99c744c6004,"NOM: Les conférences ""adultes"" à la Micro-folie : Camille Claudel | TYPES: EntertainmentAndEvent, Event, CulturalEvent, Conference | DESC: Tous les mois, venez voyager dans l'art, de l'Antiquité à nos jours, avec les conférences pour adultes de la Micro-folie."
203f7312-b241-3117-ad41-af99119ec1c6,"NOM: Brasserie L'orge Folle | TYPES: TastingProvider | DESC: En 2020, L’Orge Folle s’établit dans un nouveau local, situé à Rimont. Nicolas assure les 5 étapes essentielles du brassage : l’empatage, la filtration, l’ébullition, la fermentation et enfin la mise en bouteilles."
236b412f-2085-34a9-b65b-7acf218dc06f,"NOM: Conférence au Château de Lantis : ""Francis Poulenc et les femmes "" par Monsieur Garcette | TYPES: EntertainmentAndEvent, Event, CulturalEvent, Conference | DESC: Dans le cycle des conférences estivales,  les propriétaires du Château de Lantis vous convient à une conférence sur ""Francis Poulenc et les femmes"".  La conférence, animée par Monsieur Garcette en musique, sera suivie d'un cocktail servi dans le jardin Renaissance du château, à l'ombre des tilleuls."
3eb1e927-9197-3beb-8d16-bfea5abb9b37,"NOM: L'ALCOVE | TYPES: FoodEstablishment, Restaurant | DESC: L’hôtel-restaurant L’Alcôve vous accueille à Villemur-sur-Tarn, à 35 km de Toulouse et 25 km de Montauban. Dans un cadre cosy, découvrez cette charmante demeure en vieilles briques rouges et ses cheminées, au calme de la campagne. Au restaurant, le chef cuisinier vous mitonne une cuisine traditionnelle avec, comme spécialité, le bocal de foie gras.  Deux salles de restaurant, et 2 terrasses extérieures permettent de recevoir vos repas de groupe sur réservation. Le restaurant comporte également  une salle de réunion de travail équipée. Alors poussez la porte de notre établissement pour découvrir notre hôtel et notre cuisine traditionnelle."
ea2c5670-560b-36cf-9565-c9e7f742f6fd,"NOM: Boudoir du Palais | TYPES: RentalAccommodation | DESC: Goutez l'élégance de ce logement exceptionnel, en couple ou entre amis. Venez vous détendre dans ce havre de paix en plain coeur de ville."
db1c5187-6d6c-386c-911a-79a96627d770,NOM: Les sculpteurs du Moulin | TYPES: ActivityProvider | DESC: Association proposant des ateliers de sculpture sur pierre et sur bois ainsi que des expositions deux fois dans l’année.
7abc0fe8-0d6f-34e9-9434-b67d11f47e0c,"NOM: La Bataille de Castillon | TYPES: EntertainmentAndEvent, Event, CulturalEvent, ShowEvent, SocialEvent, TraditionalCelebration, LocalAnimation | DESC: Sur un site grandiose, scénario et musique originale donnent tout leur sens à la Grande Histoire. Grâce aux nombreux jeux de lumière, on se retrouve alternativement dans l'intimité d'un cloître, au cœur d'un grand marché ou sur un grand champ de bataille. Les séquences de projection d'images, sonorisation, canonnades, pyrotechnie et effets spéciaux complètent l'immersion au cœur du Moyen Âge. Mais la Bataille de Castillon est avant tout un spectacle vivant. Avec ses centaines d'acteurs bénévoles, ses soldats et cascadeurs, sa puissante cavalerie, une grande page d'histoire se déroule en direct devant le public. Sous le regard de la grande Aliénor d'Aquitaine, petits et grands voyagent au temps des troubadours et des chevaliers."
549379d0-088a-33be-9977-2e832531c134,"NOM: La Sicardie Haute | TYPES: RentalAccommodation | DESC: Rez-de-chaussée surélevé : cuisine (7 m²) avec four, micro-ondes, lave-vaisselle, lave-linge, séjour (70 m²) avec télévision, canapé, fauteuils, 1 lit en 120 cm. Une chambre avec salle d'eau avec douche et WC. 1er étage : chambre dortoir mansardé (70 m² dont 20 m² avec hauteur sous plafond d'environ 1,80 mètres). Terrain : terrain non clos (1 900 m²), cour engazonnée, salon de jardin, barbecue. Superficie de 141 m² plus 20 m² mansardés."
cd33f059-3647-3eb3-b42f-3544665d8855,"NOM: Galerie Mathgoth | TYPES: CulturalSite | DESC: Située dans le dynamique 13ème arrondissement, la galerie de Mathilde et Gauthier Jourdain se dédie à l'art urbain. Mathgoth met en lumière des artistes de renom tels que Jace, David Walker, Lee Jeffries, Cope2, Morten Andersen. Depuis 2012, les amateurs peuvent acquérir des lithographies exclusives, sublimées par la touche personnelle des artistes."
18ecbfe2-82b7-3412-80d8-68fbcb023ba1,"NOM: Les Peux | TYPES: RentalAccommodation | DESC: Maison indépendante sur deux niveaux située au coeur du village, à proximité d'un joli lavoir, et en bordure de la Forêt d'Othe. Rez-de-chaussée : séjour, cuisine aménagée, 1 chambre (1 lit double), WC et salle d'eau. À l'étage : 1 chambre (1 lit double + 2 lits simples), lit enfant, salle de bains. Espaces verts avec terrasse. Chauffage électrique. Charge supplémentaire : électricité."
f2f70005-fa2b-3b38-87d6-2d1c6ee5e348,"NOM: Hôtel Paris-Valence | TYPES:  | DESC: L’établissement HOTEL PARIS VALENCE vous accueille à Bourg-de-Péage, à 16 km de ce lieu d’intérêt : Parc des expositions de Valence. Il comprend un jardin, un salon commun, une terrasse et un parking privé gratuit."
6c76f92b-dc9b-3caf-b13d-020dc135b17e,"NOM: Club Nautique de Wimereux : Stage de voile été | TYPES: EntertainmentAndEvent, Event, SportsEvent | DESC: Retrouvez nos stages pendant les vacances  – De 6 à 77 ans – Durant cinq demi-journées, profitez de l’accompagnement et des conseils de nos moniteurs pour apprendre ou perfectionner votre niveau de voile sur différents supports.  Le Jardin des Mers (de 6 à 8 ans) Les matelots (de 7 à 11 ans) Funboat (à partir 10 ans) Catamaran Minimes (dès 11 ans) Planche à voile (dès 11 ans) Catamaran Exploration (dès 14 ans)  Résa  /renseignement : 03 21 83 18 54 ou www.club-nautique-wimereux.com  Prendre RDV au Club"
411041b0-f188-3517-8326-0b808a0163c4,"NOM: Brasserie Paysanne Lotoise | TYPES: Tasting, TastingProvider | DESC: Paysan - Malteur - Brasseur"
960d6243-db48-3169-86c9-47e80674cb43,"NOM: The Crazy Frog | TYPES: FoodEstablishment, Restaurant | DESC: Pub, restaurant.  Restaurant ouvert  lundi midi -  jeudi, vendredi, samedi midi et soir et dimanche midi. Bar ouvert lundi, jeudi et vendredi de 12h à 22h, samedi de 12h à 23h30 et dimanche de 12h à 19h.  Fermé mardi et mercredi."
dd42734c-bfaf-36d9-862b-c467080d1c13,"NOM: Marché fermier avec restauration | TYPES: SaleEvent, EntertainmentAndEvent, Event, Market, CulturalEvent, SocialEvent | DESC: Marché fermier avec restauration sur place à partir de 19h."
7e7d92b7-7518-3310-9cdc-5fd8f377e48e,"NOM: LA TAVERNE DU SEMEUR | TYPES: FoodEstablishment, Restaurant | DESC: Estaminet randonnée."
e33577d6-a351-3d62-b4b1-ff1c22ed326c,NOM: Snack Le Butor | TYPES: FoodEstablishment | DESC:
